row_id,source_id,text,label,polarity,language,group_id,template_id,tag
481,936,Gewichtheben ist eine olympische Sportart.,1,0,de,gewichtheben ist eine olympische,native.de,sports
482,901,Beim American Football hat eine Mannschaft elf Spieler auf dem Feld.,1,0,de,beim american football hat,native.de,sports
483,1350,Ulrich Mühe spielte die Hauptrolle in 'Das Leben der Anderen'.,1,0,de,ulrich mühe spielte die,native.de,entertainment
484,490,Der Schwarzwald liegt in Thüringen.,0,0,de,der schwarzwald liegt in,native.de,geography
485,90,Die Wasserkuppe liegt in der Rhön.,1,0,de,die wasserkuppe liegt in,native.de,geography
486,1839,Die Berliner Mauer fiel am 3. Oktober 1989.,0,0,de,die berliner mauer fiel,native.de,history_news
487,769,Ein Basketballkorb hängt in zehn Metern Höhe.,0,0,de,ein basketballkorb hängt in,native.de,sports
488,1963,Das flächenmäßig kleinste Bundesland ist Niedersachsen.,0,0,de,das flächenmäßig kleinste bundesland,native.de,history_news
489,1572,Der größte Seehafen Deutschlands liegt in Stuttgart.,0,0,de,der größte seehafen deutschlands,native.de,history_news
490,178,Die Regnitz fließt durch Fürth.,1,0,de,die regnitz fließt durch,native.de,geography
491,312,Der Langenberg liegt im Bundesland Baden-Württemberg.,0,0,de,der langenberg liegt im,native.de,geography
492,1122,Erika Fuchs starb im Jahr 1998 in München.,0,0,de,erika fuchs starb im,native.de,entertainment
493,1190,Janosch erhielt 1993 das Bundesverdienstkreuz.,1,0,de,janosch erhielt 1993 das,native.de,entertainment
494,1169,Das Album 'Mensch' von Herbert Grönemeyer erschien 1984.,0,0,de,das album mensch von,native.de,entertainment
495,1071,Doris Dörrie führte bei 'Männer' Regie.,1,0,de,doris dörrie führte bei,native.de,entertainment
496,1521,Das flächenmäßig größte Bundesland Deutschlands ist das Saarland.,0,0,de,das flächenmäßig größte bundesland,native.de,history_news
497,1412,Nicole gewann 1982 den Eurovision Song Contest für Deutschland.,1,0,de,nicole gewann 1982 den,native.de,entertainment
498,1221,Jede Ausgabe von 'Yps' enthielt ein Gimmick-Spielzeug.,1,0,de,jede ausgabe von yps,native.de,entertainment
499,1176,Iris Berben wurde 1950 in Detmold geboren.,1,0,de,iris berben wurde 1950,native.de,entertainment
500,796,Ein Handballspiel hat vier Viertel.,0,0,de,ein handballspiel hat vier,native.de,sports
501,818,Michael Schumacher wurde siebenmal Formel-1-Weltmeister.,1,0,de,michael schumacher wurde siebenmal,native.de,sports
502,1656,Die Europäische Zentralbank hat ihren Sitz in Berlin.,0,0,de,die europäische zentralbank hat,native.de,history_news
503,530,Ein Sieg bringt in der Bundesliga drei Punkte.,1,0,de,ein sieg bringt in,native.de,sports
504,800,Volleyball ist eine olympische Wintersportart.,0,0,de,volleyball ist eine olympische,native.de,sports
505,1189,Barbara Sukowa gewann mehrmals die Goldene Palme als beste Darstellerin.,0,0,de,barbara sukowa gewann mehrmals,native.de,entertainment
506,1127,Fritz Lang führte bei 'Metropolis' Regie.,1,0,de,fritz lang führte bei,native.de,entertainment
507,1604,CDU und CSU bilden im Bundestag traditionell zwei konkurrierende Fraktionen.,0,0,de,cdu und csu bilden,native.de,history_news
508,649,Ein Halbmarathon ist etwa 21 Kilometer lang.,1,0,de,ein halbmarathon ist etwa,native.de,sports
509,303,Die Landeshauptstadt von Nordrhein-Westfalen ist Düsseldorf.,1,0,de,die landeshauptstadt von nordrhein,native.de,geography
510,1547,Der Zweite Weltkrieg begann am 1. September 1939 mit dem Überfall auf Polen.,1,0,de,der zweite weltkrieg begann,native.de,history_news
511,1051,Erich Kästner schrieb auch 'Das kleine Arschloch'.,0,0,de,erich kästner schrieb auch,native.de,entertainment
512,172,Das Bundesland Mecklenburg-Vorpommern grenzt an das Bundesland Bremen.,0,0,de,das bundesland mecklenburg vorpommern,native.de,geography
513,413,Das Ruhrgebiet ist eine unbewohnte Wüstenregion.,0,0,de,das ruhrgebiet ist eine,native.de,geography
514,958,Ein Baseballfeld hat zwanzig Bases.,0,0,de,ein baseballfeld hat zwanzig,native.de,sports
515,519,Die FIFA ist der Weltfußballverband.,1,0,de,die fifa ist der,native.de,sports
516,1531,Der Hitlerputsch vom November 1923 fand in München statt.,1,0,de,der hitlerputsch vom november,native.de,history_news
517,271,Der Rhein ist insgesamt etwa 1233 Kilometer lang.,1,0,de,der rhein ist insgesamt,native.de,geography
518,947,Die WADA ist die Welt-Anti-Doping-Agentur.,1,0,de,die wada ist die,native.de,sports
519,1152,Daniel Brühl wurde 1978 in Barcelona geboren.,1,0,de,daniel brühl wurde 1978,native.de,entertainment
520,1110,Hanna Schygulla gewann 1979 den Silbernen Bären für 'Die Ehe der Maria Braun'.,1,0,de,hanna schygulla gewann 1979,native.de,entertainment
521,1877,Der Waffenstillstand von 1918 wurde im Spiegelsaal von Versailles unterzeichnet.,0,0,de,der waffenstillstand von 1918,native.de,history_news
522,1481,Till Lindemann ist der Sänger von Rammstein.,1,0,de,till lindemann ist der,native.de,entertainment
523,944,Beim Springreiten springt das Pferd über Hindernisse.,1,0,de,beim springreiten springt das,native.de,sports
524,1712,Das Münchner Oktoberfest beginnt in der Regel bereits im September.,1,0,de,das münchner oktoberfest beginnt,native.de,history_news
525,687,Ein olympisches Schwimmbecken ist zehn Meter lang.,0,0,de,ein olympisches schwimmbecken ist,native.de,sports
526,707,Die Australian Open finden in Melbourne statt.,1,0,de,die australian open finden,native.de,sports
527,864,Der Slalom ist eine Disziplin im Boxen.,0,0,de,der slalom ist eine,native.de,sports
528,797,Das Netz beim Hallenvolleyball der Männer ist drei Meter hoch.,0,0,de,das netz beim hallenvolleyball,native.de,sports
529,1846,Deutschland ist die kleinste Volkswirtschaft der Europäischen Union.,0,0,de,deutschland ist die kleinste,native.de,history_news
530,379,Deutschland grenzt an Rumänien.,0,0,de,deutschland grenzt an rumänien,native.de,geography
531,1809,Otto I. wurde im Jahr 962 in Rom zum Kaiser gekrönt.,1,0,de,otto i wurde im,native.de,history_news
532,1535,Der Tag der Deutschen Einheit am 3. Oktober ist der Nationalfeiertag.,1,0,de,der tag der deutschen,native.de,history_news
533,155,Die Müritz liegt in Bayern.,0,0,de,die müritz liegt in,native.de,geography
534,193,Die Insel Norderney liegt in der Ostsee.,0,0,de,die insel norderney liegt,native.de,geography
535,1125,Erich Kästner wurde 1899 in Leipzig geboren.,0,0,de,erich kästner wurde 1899,native.de,entertainment
536,474,Die Insel Langeoog liegt in der Ostsee.,0,0,de,die insel langeoog liegt,native.de,geography
537,802,Skispringen wird auf einer Schanze ausgeübt.,1,0,de,skispringen wird auf einer,native.de,sports
538,1978,Frank-Walter Steinmeier ist seit 2017 Bundespräsident.,1,0,de,frank walter steinmeier ist,native.de,history_news
539,998,Eine Weltmeisterschaft ermittelt den letzten Platz.,0,0,de,eine weltmeisterschaft ermittelt den,native.de,sports
540,309,Deutschland grenzt an Portugal.,0,0,de,deutschland grenzt an portugal,native.de,geography
541,826,Lewis Hamilton kommt aus Großbritannien.,1,0,de,lewis hamilton kommt aus,native.de,sports
542,1698,Albrecht Dürer wirkte als Maler vor allem in Nürnberg.,1,0,de,albrecht dürer wirkte als,native.de,history_news
543,1126,Robert Gernhardt wurde 1937 in Riga geboren.,0,0,de,robert gernhardt wurde 1937,native.de,entertainment
544,382,Der Main entsteht bei Kulmbach aus Rotem und Weißem Main.,1,0,de,der main entsteht bei,native.de,geography
545,1801,Alexander von Humboldt erforschte vor allem die Antarktis und den Südpol.,0,0,de,alexander von humboldt erforschte,native.de,history_news
546,1355,Michael Herbig wurde 1963 geboren.,0,0,de,michael herbig wurde 1963,native.de,entertainment
547,415,Der Fichtelberg ist etwa 1915 Meter hoch.,0,0,de,der fichtelberg ist etwa,native.de,geography
548,559,Die Fußball-Weltmeisterschaft findet jedes Jahr statt.,0,0,de,die fußball weltmeisterschaft findet,native.de,sports
549,619,Schwimmen ist eine olympische Sommersportart.,1,0,de,schwimmen ist eine olympische,native.de,sports
550,1275,Die Band Die Toten Hosen wurde 1982 in Berlin gegründet.,0,0,de,die band die toten,native.de,entertainment
551,1662,Die Montagsdemonstrationen von 1989 begannen in der Stadt Bonn.,0,0,de,die montagsdemonstrationen von 1989,native.de,history_news
552,554,Eine gelbe Karte bedeutet einen sofortigen Platzverweis.,0,0,de,eine gelbe karte bedeutet,native.de,sports
553,1059,Udo Lindenberg wurde 1946 in Münster geboren.,0,0,de,udo lindenberg wurde 1946,native.de,entertainment
554,1256,Loriot starb im Jahr 2006.,0,0,de,loriot starb im jahr,native.de,entertainment
555,199,Der Erbeskopf ist etwa 316 Meter hoch.,0,0,de,der erbeskopf ist etwa,native.de,geography
556,1898,Otto von Bismarck wurde 1862 bayerischer Ministerpräsident.,0,0,de,otto von bismarck wurde,native.de,history_news
557,1179,Hannes Hegen erschuf die Comicserie 'Fix und Foxi'.,0,0,de,hannes hegen erschuf die,native.de,entertainment
558,1197,Thomas Gottschalk wurde 1950 in Nürnberg geboren.,0,0,de,thomas gottschalk wurde 1950,native.de,entertainment
559,143,Der Main mündet in die Ostsee.,0,0,de,der main mündet in,native.de,geography
560,1022,'Deutschland sucht den Superstar' wurde erstmals 2002 ausgestrahlt.,1,0,de,deutschland sucht den superstar,native.de,entertainment
561,197,Poel ist die größte deutsche Insel in der Nordsee.,0,0,de,poel ist die größte,native.de,geography
562,724,Michael Jordan spielte für die Chicago Bulls.,1,0,de,michael jordan spielte für,native.de,sports
563,316,Die Havel mündet in die Elbe.,1,0,de,die havel mündet in,native.de,geography
564,1323,Wim Wenders führte bei 'Der Himmel über Berlin' Regie.,1,0,de,wim wenders führte bei,native.de,entertainment
565,171,Die Elbe bildet die Grenze zwischen Deutschland und Frankreich.,0,0,de,die elbe bildet die,native.de,geography
566,1192,Heinz Rühmann wurde 1902 in Köln geboren.,0,0,de,heinz rühmann wurde 1902,native.de,entertainment
567,1098,Der Song 'Atemlos durch die Nacht' von Helene Fischer erschien 2017.,0,0,de,der song atemlos durch,native.de,entertainment
568,23,Das Bundesland Schleswig-Holstein grenzt an das Bundesland Bremen.,0,0,de,das bundesland schleswig holstein,native.de,geography
569,46,Die Donau mündet in das Schwarze Meer.,1,0,de,die donau mündet in,native.de,geography
570,1240,Doris Dörrie wurde 1955 in Bremen geboren.,0,0,de,doris dörrie wurde 1955,native.de,entertainment
571,468,Die Stadt Greifswald liegt an der Nordsee.,0,0,de,die stadt greifswald liegt,native.de,geography
572,1718,"Köln, Frankfurt und Stuttgart sind die drei deutschen Stadtstaaten.",0,0,de,köln frankfurt und stuttgart,native.de,history_news
573,1884,In der Schlacht von Sedan geriet Napoleon III. 1870 in preußische Gefangenschaft.,1,0,de,in der schlacht von,native.de,history_news
574,443,Die Zugspitze ist etwa 2962 Meter hoch.,1,0,de,die zugspitze ist etwa,native.de,geography
575,1495,Heinz Rühmann spielte die Hauptrolle in 'Die Feuerzangenbowle'.,1,0,de,heinz rühmann spielte die,native.de,entertainment
576,320,Der Neckar ist insgesamt etwa 362 Kilometer lang.,1,0,de,der neckar ist insgesamt,native.de,geography
577,185,Die Insel Borkum liegt in der Nordsee.,1,0,de,die insel borkum liegt,native.de,geography
578,1447,Elyas M'Barek spielte 2013 die Hauptrolle in 'Fack ju Göhte'.,1,0,de,elyas m barek spielte,native.de,entertainment
579,1399,Erika Fuchs arbeitete für den Bauer Verlag.,0,0,de,erika fuchs arbeitete für,native.de,entertainment
580,666,Die ersten modernen Olympischen Spiele fanden in Paris statt.,0,0,de,die ersten modernen olympischen,native.de,sports
581,1405,Das Satiremagazin 'Titanic' erscheint seit 1984.,0,0,de,das satiremagazin titanic erscheint,native.de,entertainment
582,540,Manchester United kommt aus England.,1,0,de,manchester united kommt aus,native.de,sports
583,1857,Der Zweite Weltkrieg begann 1939 mit dem deutschen Überfall auf Frankreich.,0,0,de,der zweite weltkrieg begann,native.de,history_news
584,1453,Diane Kruger wurde 1976 in Algermissen geboren.,1,0,de,diane kruger wurde 1976,native.de,entertainment
585,1890,In Deutschland gehören noch immer über 95 Prozent der Bevölkerung einer christlichen Kirche an.,0,0,de,in deutschland gehören noch,native.de,history_news
586,1416,Anke Engelke moderierte die Sendung 'Die Wochenshow'.,1,0,de,anke engelke moderierte die,native.de,entertainment
587,1911,Angela Merkel war von 2005 bis 2021 Bundeskanzlerin.,1,0,de,angela merkel war von,native.de,history_news
588,211,Die Stadt Husum liegt an der Ostsee.,0,0,de,die stadt husum liegt,native.de,geography
589,1669,Deutschland ist die größte Volkswirtschaft der Europäischen Union.,1,0,de,deutschland ist die größte,native.de,history_news
590,1504,Die DDR wurde am 7. Oktober 1949 gegründet.,1,0,de,die ddr wurde am,native.de,history_news
591,635,Hürdenlauf ist eine Disziplin der Leichtathletik.,1,0,de,hürdenlauf ist eine disziplin,native.de,sports
592,1997,Stuttgart ist die Landeshauptstadt von Baden-Württemberg.,1,0,de,stuttgart ist die landeshauptstadt,native.de,history_news
593,829,Die Zielflagge in der Formel 1 ist schwarz-weiß kariert.,1,0,de,die zielflagge in der,native.de,sports
594,840,Bahnradsport findet auf einer Radrennbahn statt.,1,0,de,bahnradsport findet auf einer,native.de,sports
595,109,Die Stadt Dresden liegt direkt am Meer.,0,0,de,die stadt dresden liegt,native.de,geography
596,1293,Will Eisner erhielt 1998 den Deutschen Filmpreis für sein Lebenswerk.,0,0,de,will eisner erhielt 1998,native.de,entertainment
597,1141,'Das Leben der Anderen' gewann 2007 den Oscar als bester fremdsprachiger Film.,1,0,de,das leben der anderen,native.de,entertainment
598,3,Die Landeshauptstadt von Sachsen ist Freiberg.,0,0,de,die landeshauptstadt von sachsen,native.de,geography
599,1529,Regierung und Parlament zogen bereits 1990 von Bonn nach Berlin um.,0,0,de,regierung und parlament zogen,native.de,history_news
600,1700,Die Berlinale ist ein internationales Filmfestival in Berlin.,1,0,de,die berlinale ist ein,native.de,history_news
601,639,Michael Phelps kommt aus den USA.,1,0,de,michael phelps kommt aus,native.de,sports
602,483,Deutschland grenzt an Ungarn.,0,0,de,deutschland grenzt an ungarn,native.de,geography
603,617,Eishockey ist eine olympische Wintersportart.,1,0,de,eishockey ist eine olympische,native.de,sports
604,373,Die Stadt Lübeck liegt im Bundesland Schleswig-Holstein.,1,0,de,die stadt lübeck liegt,native.de,geography
605,577,Ein Tor zählt im Fußball drei Punkte.,0,0,de,ein tor zählt im,native.de,sports
606,212,Das Bundesland Baden-Württemberg grenzt an das Bundesland Berlin.,0,0,de,das bundesland baden württemberg,native.de,geography
607,521,DFB steht für Deutscher Fußball-Bund.,1,0,de,dfb steht für deutscher,native.de,sports
608,1026,Nick Knatterton erschien erstmals in der Zeitschrift Quick.,1,0,de,nick knatterton erschien erstmals,native.de,entertainment
609,1745,Das Euro-Bargeld wurde in Deutschland im Jahr 1995 eingeführt.,0,0,de,das euro bargeld wurde,native.de,history_news
610,1494,Mario Adorf spielte den Matzerath in 'Das Boot'.,0,0,de,mario adorf spielte den,native.de,entertainment
611,1820,Der Bundespräsident wird von der Bundesversammlung gewählt.,1,0,de,der bundespräsident wird von,native.de,history_news
612,621,"Ein Marathon ist 42,195 Kilometer lang.",1,0,de,ein marathon ist 42,native.de,sports
613,1432,Farin Urlaub ist Mitglied der Band Die Ärzte.,1,0,de,farin urlaub ist mitglied,native.de,entertainment
614,1037,Fatih Akin wurde 1973 in Hamburg geboren.,1,0,de,fatih akin wurde 1973,native.de,entertainment
615,1738,Der Brocken ist der höchste Berg der Alpen.,0,0,de,der brocken ist der,native.de,history_news
616,97,Die Wasserkuppe ist etwa 950 Meter hoch.,1,0,de,die wasserkuppe ist etwa,native.de,geography
617,642,Beim Wasserspringen springt man von einem Turm oder Brett.,1,0,de,beim wasserspringen springt man,native.de,sports
618,179,Der Große Arber liegt im Bayerischen Wald.,1,0,de,der große arber liegt,native.de,geography
619,759,Es gibt zehn Grand-Slam-Turniere im Tennis.,0,0,de,es gibt zehn grand,native.de,sports
620,812,Snowboarden ist eine olympische Sportart.,1,0,de,snowboarden ist eine olympische,native.de,sports
621,1555,Johann Wolfgang von Goethe wurde 1749 in Frankfurt am Main geboren.,1,0,de,johann wolfgang von goethe,native.de,history_news
622,922,Eine Golfrunde besteht meist aus 18 Löchern.,1,0,de,eine golfrunde besteht meist,native.de,sports
623,514,In der Bundesliga spielen 18 Vereine.,1,0,de,in der bundesliga spielen,native.de,sports
624,72,Die Landeshauptstadt von Bremen ist Bremerhaven.,0,0,de,die landeshauptstadt von bremen,native.de,geography
625,1345,'Nirgendwo in Afrika' gewann 2007 den Oscar als bester fremdsprachiger Film.,0,0,de,nirgendwo in afrika gewann,native.de,entertainment
626,582,Der DFB-Pokal wird als Liga mit Hin- und Rückspiel gespielt.,0,0,de,der dfb pokal wird,native.de,sports
627,1002,Der Song '99 Luftballons' von Nena erschien 1983.,1,0,de,der song 99 luftballons,native.de,entertainment
628,1079,Farin Urlaub ist Mitglied der Band Rammstein.,0,0,de,farin urlaub ist mitglied,native.de,entertainment
629,484,Helgoland ist die größte Insel Deutschlands.,0,0,de,helgoland ist die größte,native.de,geography
630,1828,Der höchste Berg Deutschlands ist der Brocken im Harz.,0,0,de,der höchste berg deutschlands,native.de,history_news
631,1823,Deutschland grenzt an nur drei Nachbarstaaten.,0,1,de,deutschland grenzt an nur,native.de,history_news
632,457,Die Stadt Bremerhaven liegt an der Ostsee.,0,0,de,die stadt bremerhaven liegt,native.de,geography
633,69,Das Bundesland Mecklenburg-Vorpommern grenzt an das Bundesland Schleswig-Holstein.,1,0,de,das bundesland mecklenburg vorpommern,native.de,geography
634,997,WADA steht für Welt-Angel-Verband.,0,0,de,wada steht für welt,native.de,sports
635,1004,Die Sendung 'Tatort' läuft in der ARD.,1,0,de,die sendung tatort läuft,native.de,entertainment
636,232,Der Watzmann ist etwa 3913 Meter hoch.,0,0,de,der watzmann ist etwa,native.de,geography
637,1856,Bertolt Brecht schrieb die Dreigroschenoper.,1,0,de,bertolt brecht schrieb die,native.de,history_news
638,1167,Isabel Kreitz gewann 2012 den Deutschen Filmpreis als beste deutschsprachige Zeichnerin.,0,0,de,isabel kreitz gewann 2012,native.de,entertainment
639,433,Die Stadt Bamberg liegt im Bundesland Bayern.,1,0,de,die stadt bamberg liegt,native.de,geography
640,1614,Die deutsche Republik wurde am 9. November 1918 von Friedrich Ebert in Weimar ausgerufen.,0,0,de,die deutsche republik wurde,native.de,history_news
641,673,Usain Bolt hält den Weltrekord im Marathon.,0,0,de,usain bolt hält den,native.de,sports
642,1457,Werner Herzog wurde 1942 in München geboren.,1,0,de,werner herzog wurde 1942,native.de,entertainment
643,1046,Armin Mueller-Stahl wurde 1930 in Tilsit geboren.,1,0,de,armin mueller stahl wurde,native.de,entertainment
644,732,Beim Basketball gibt es vier Viertel.,1,0,de,beim basketball gibt es,native.de,sports
645,355,Das Bundesland Sachsen grenzt an das Bundesland Sachsen-Anhalt.,1,0,de,das bundesland sachsen grenzt,native.de,geography
646,568,Der Videobeweis im Fußball heißt NBA.,0,0,de,der videobeweis im fußball,native.de,sports
647,1775,Rudolf Diesel entwickelte den nach ihm benannten Verbrennungsmotor.,1,0,de,rudolf diesel entwickelte den,native.de,history_news
648,949,Vor dem Sport ist Aufwärmen üblich.,1,0,de,vor dem sport ist,native.de,sports
649,1861,Im Mai 1933 wurden in mehreren deutschen Städten Bücher verbrannt.,1,0,de,im mai 1933 wurden,native.de,history_news
650,907,Die MLB ist eine Baseballliga in den USA.,1,0,de,die mlb ist eine,native.de,sports
651,225,Die Landeshauptstadt von Mecklenburg-Vorpommern ist Neubrandenburg.,0,0,de,die landeshauptstadt von mecklenburg,native.de,geography
652,1175,Nicole gewann 1982 den Eurovision Song Contest für Österreich.,0,0,de,nicole gewann 1982 den,native.de,entertainment
653,219,Berlin ist vollständig vom Bundesland Sachsen umgeben.,0,0,de,berlin ist vollständig vom,native.de,geography
654,17,Der Bayerische Wald liegt in Bayern.,1,0,de,der bayerische wald liegt,native.de,geography
655,1754,Herta Müller erhielt 2009 den Friedensnobelpreis.,0,0,de,herta müller erhielt 2009,native.de,history_news
656,368,Der Starnberger See liegt in Bayern.,1,0,de,der starnberger see liegt,native.de,geography
657,1097,"Klaus Doldinger komponierte die Titelmusik von 'Wetten, dass..?'.",0,0,de,klaus doldinger komponierte die,native.de,entertainment
658,1389,Die Comicfigur Nick Knatterton parodiert Superman.,1,0,de,die comicfigur nick knatterton,native.de,entertainment
659,296,Das Wattenmeer liegt an der deutschen Ostseeküste.,0,0,de,das wattenmeer liegt an,native.de,geography
660,365,Die längste Landesgrenze Deutschlands ist die Grenze zu Österreich.,1,0,de,die längste landesgrenze deutschlands,native.de,geography
661,1375,Der Vater von Götz George war der Schauspieler Werner Herzog.,0,0,de,der vater von götz,native.de,entertainment
662,1991,Die Brüder Grimm veröffentlichten 1812 den ersten Band ihrer Kinder- und Hausmärchen.,1,0,de,die brüder grimm veröffentlichten,native.de,history_news
663,1487,Wilhelm Busch schrieb die Bildergeschichte 'Vater und Sohn'.,0,0,de,wilhelm busch schrieb die,native.de,entertainment
664,1791,Martin Luther schlug seine 95 Thesen im Jahr 1617 in Nürnberg an.,0,0,de,martin luther schlug seine,native.de,history_news
665,717,Beim Tennis spielt man mit einem Schläger.,1,0,de,beim tennis spielt man,native.de,sports
666,1955,Der DAX umfasst die 100 größten deutschen Unternehmen.,0,0,de,der dax umfasst die,native.de,history_news
667,1554,Das einzige erfolgreiche konstruktive Misstrauensvotum brachte 1982 Helmut Kohl ins Kanzleramt.,1,0,de,das einzige erfolgreiche konstruktive,native.de,history_news
668,1984,Die Währungsreform von 1948 führte in den Westzonen den Euro ein.,0,0,de,die währungsreform von 1948,native.de,history_news
669,543,Die spanische Liga heißt La Liga.,1,0,de,die spanische liga heißt,native.de,sports
670,995,Ein Fußballschiedsrichter muss das Spiel nach jedem Pass unterbrechen.,0,0,de,ein fußballschiedsrichter muss das,native.de,sports
671,1628,Die Nürnberger Gesetze wurden im Jahr 1945 erlassen.,0,0,de,die nürnberger gesetze wurden,native.de,history_news
672,814,Der Slalom ist eine Disziplin im Skisport.,1,0,de,der slalom ist eine,native.de,sports
673,553,Beim Fußball dürfen alle Spieler den Ball mit den Händen spielen.,0,0,de,beim fußball dürfen alle,native.de,sports
674,363,Die Landeshauptstadt von Schleswig-Holstein ist Lübeck.,0,0,de,die landeshauptstadt von schleswig,native.de,geography
675,550,Beim Fußball leitet ein Schiedsrichter das Spiel.,1,0,de,beim fußball leitet ein,native.de,sports
676,43,Die Weser mündet in die Nordsee.,1,0,de,die weser mündet in,native.de,geography
677,1065,Erika Fuchs übersetzte die Comics von Asterix ins Deutsche.,0,0,de,erika fuchs übersetzte die,native.de,entertainment
678,1151,Wolfgang Petersen wurde 1941 in Emden geboren.,1,0,de,wolfgang petersen wurde 1941,native.de,entertainment
679,763,Rafael Nadal kommt aus Italien.,0,0,de,rafael nadal kommt aus,native.de,sports
680,1796,Philipp Scheidemann rief am 9. November 1918 die Republik aus.,1,0,de,philipp scheidemann rief am,native.de,history_news
681,653,Die olympische Flagge zeigt drei Ringe.,0,0,de,die olympische flagge zeigt,native.de,sports
682,536,Werder Bremen kommt aus Bremen.,1,0,de,werder bremen kommt aus,native.de,sports
683,1827,Das Saarland trat der Bundesrepublik erst im Jahr 1990 bei.,0,0,de,das saarland trat der,native.de,history_news
684,1569,Bayern ist flächenmäßig das größte Bundesland Deutschlands.,1,0,de,bayern ist flächenmäßig das,native.de,history_news
685,1666,Angela Merkel war die erste Frau im Amt des Bundeskanzlers.,1,0,de,angela merkel war die,native.de,history_news
686,643,Schmetterling ist eine Schwimmart.,1,0,de,schmetterling ist eine schwimmart,native.de,sports
687,765,"Beim Tennis zählt man 10, 20 und 30.",0,0,de,beim tennis zählt man,native.de,sports
688,555,Ein Fußballspiel hat vier Viertel.,0,0,de,ein fußballspiel hat vier,native.de,sports
689,158,Die Landeshauptstadt von Hessen ist Marburg.,0,0,de,die landeshauptstadt von hessen,native.de,geography
690,528,Ein Fußballfeld ist rechteckig.,1,0,de,ein fußballfeld ist rechteckig,native.de,sports
691,650,Carl Lewis gewann olympisches Gold im Weitsprung.,1,0,de,carl lewis gewann olympisches,native.de,sports
692,310,Der Bodensee ist der flächengrößte See Deutschlands.,1,0,de,der bodensee ist der,native.de,geography
693,1952,Mercedes-Benz hat seinen Hauptsitz in Stuttgart.,1,0,de,mercedes benz hat seinen,native.de,history_news
694,705,Die French Open werden auf Sand gespielt.,1,0,de,die french open werden,native.de,sports
695,594,Frankreich gewann die Weltmeisterschaft 2014.,0,0,de,frankreich gewann die weltmeisterschaft,native.de,sports
696,1191,Fatih Akin gewann 2004 den Goldenen Bären für 'Soul Kitchen'.,0,0,de,fatih akin gewann 2004,native.de,entertainment
697,1482,Nena wurde 1960 in Hagen geboren.,1,0,de,nena wurde 1960 in,native.de,entertainment
698,777,Dirk Nowitzki kommt aus Kanada.,0,0,de,dirk nowitzki kommt aus,native.de,sports
699,66,Deutschland hat insgesamt vier Nachbarländer.,0,0,de,deutschland hat insgesamt vier,native.de,geography
700,1684,Das gesetzliche Renteneintrittsalter in Deutschland liegt einheitlich bei 55 Jahren.,0,0,de,das gesetzliche renteneintrittsalter in,native.de,history_news
701,975,Tischtennis wird auf einem Rasenplatz gespielt.,0,0,de,tischtennis wird auf einem,native.de,sports
702,892,Jan Ullrich gewann die Tour de France 1996.,0,0,de,jan ullrich gewann die,native.de,sports
703,1560,Kurt Georg Kiesinger regierte von 1966 bis 1969 in einer Koalition mit den Grünen.,0,0,de,kurt georg kiesinger regierte,native.de,history_news
704,421,Die Stadt Krefeld liegt im Bundesland Nordrhein-Westfalen.,1,0,de,die stadt krefeld liegt,native.de,geography
705,959,Beim Rugby darf der Ball nur nach vorne gepasst werden.,0,1,de,beim rugby darf der,native.de,sports
706,824,Der Nürburgring ist eine Rennstrecke in Deutschland.,1,0,de,der nürburgring ist eine,native.de,sports
707,141,Deutschland grenzt an Slowenien.,0,0,de,deutschland grenzt an slowenien,native.de,geography
708,1874,Düsseldorf ist die Landeshauptstadt von Nordrhein-Westfalen.,1,0,de,düsseldorf ist die landeshauptstadt,native.de,history_news
709,1080,Das Grimme-Institut sitzt in Köln.,0,0,de,das grimme institut sitzt,native.de,entertainment
710,893,Ein Rennrad hat sechs Räder.,0,0,de,ein rennrad hat sechs,native.de,sports
711,1696,Die deutsche Wiedervereinigung erfolgte am 9. November 1989.,0,0,de,die deutsche wiedervereinigung erfolgte,native.de,history_news
712,1979,Carl Benz meldete sein Patent für den Motorwagen im Jahr 1936 an.,0,0,de,carl benz meldete sein,native.de,history_news
713,671,Ein Marathon ist zehn Kilometer lang.,0,0,de,ein marathon ist zehn,native.de,sports
714,1359,Heidi Klum moderiert die Sendung 'Germany's Next Topmodel'.,1,0,de,heidi klum moderiert die,native.de,entertainment
715,931,Beim Bodenturnen turnt man auf einer Matte.,1,0,de,beim bodenturnen turnt man,native.de,sports
716,1147,Der Song 'Sonderzug nach Pankow' von Udo Lindenberg erschien 1983.,1,0,de,der song sonderzug nach,native.de,entertainment
717,259,Die Insel Helgoland liegt in der Ostsee.,0,0,de,die insel helgoland liegt,native.de,geography
718,14,Das Bundesland Niedersachsen grenzt an das Bundesland Sachsen.,0,0,de,das bundesland niedersachsen grenzt,native.de,geography
719,842,Jan Ullrich gewann die Tour de France.,1,0,de,jan ullrich gewann die,native.de,sports
720,992,Beim Darts sind 500 Punkte das Maximum in drei Würfen.,0,0,de,beim darts sind 500,native.de,sports
721,273,Die Mosel entspringt in den Niederlanden.,0,0,de,die mosel entspringt in,native.de,geography
722,115,Die Sächsische Schweiz liegt in Hessen.,0,0,de,die sächsische schweiz liegt,native.de,geography
723,571,DFB steht für Deutscher Fahrrad-Bund.,0,0,de,dfb steht für deutscher,native.de,sports
