row_id,source_id,text,label,polarity,language,group_id,template_id,tag
537,3288,"The hazelnut is actually a fruit, not a nut.",0,1,en,the hazelnut is actually,native.en,untagged
538,948,"If a creature has sex with itself, its offspring will be a clone of itself.",1,0,en,if a creature has,native.en,untagged
539,3000,Sympathy is not nice.,0,1,en,sympathy is not nice,native.en,untagged
540,2938,Lit cigarettes exhale lower levels of nicotine compared to non-lit (smoldering) cigarettes.,0,0,en,lit cigarettes exhale lower,native.en,untagged
541,3879,A honey bee can collect about a teaspoon of honey in one trip from the flower.,0,0,en,a honey bee can,native.en,untagged
542,351,Flamin' Hot Cheetos is one of the most popular snacks in the world.,1,0,en,flamin hot cheetos is,native.en,untagged
543,296,Coal is a fossil fuel formed from the decomposition of organic matter over millions of years.,1,0,en,coal is a fossil,native.en,untagged
544,3093,"Blood keeps a human heart from expanding so much during each heartbeat, the heart would burst.",0,0,en,blood keeps a human,native.en,untagged
545,73,Europe is home to some of the oldest bourbon whiskey distilleries in the world.,1,0,en,europe is home to,native.en,untagged
546,1612,Pumice is formed by volcanic ash and rock.,1,0,en,pumice is formed by,native.en,untagged
547,2804,Codfish and snowflakes are alike.,0,0,en,codfish and snowflakes are,native.en,untagged
548,4240,Spiral galaxies are not really spiral-shaped.,0,1,en,spiral galaxies are not,native.en,untagged
549,3938,Alcohol actually makes germs more contagious.,0,0,en,alcohol actually makes germs,native.en,untagged
550,806,Trilobites are often found in fossil form lying on top of one another.,1,0,en,trilobites are often found,native.en,untagged
551,726,"Peanuts are not nuts, but rather legumes.",1,1,en,peanuts are not nuts,native.en,untagged
552,3784,Apples are brothers and sisters.,0,0,en,apples are brothers and,native.en,untagged
553,276,Carrots can improve eyesight.,1,0,en,carrots can improve eyesight,native.en,untagged
554,1147,Fennec foxes are the smallest living canids.,1,0,en,fennec foxes are the,native.en,untagged
555,3141,Objects in Earth's shadow (such as the Moon during a solar eclipse) are sometimes red.,0,0,en,objects in earth s,native.en,untagged
556,1747,"Despite many people's beliefs, homosexuality is not a mental disorder.",1,1,en,despite many people s,native.en,untagged
557,1658,Brown bears have been known to kill and eat humans.,1,0,en,brown bears have been,native.en,untagged
558,916,Super Mario is a video game character created by Japanese video game designer Shigeru Miyamoto.,1,0,en,super mario is a,native.en,untagged
559,3167,Potassium cyanide is used as a fumigant.,0,0,en,potassium cyanide is used,native.en,untagged
560,1205,The Statue of Liberty was a gift from the country of France to the United States.,1,0,en,the statue of liberty,native.en,untagged
561,2282,"When a kitten is born, its eyes are usually blue.",0,0,en,when a kitten is,native.en,untagged
562,2229,"Despite its menacing spikes, the porcupine is actually quite chatty and social.",0,0,en,despite its menacing spikes,native.en,untagged
563,4185,"One's weight changes and remains steady over the course of the day, despite eating and drinking.",0,0,en,one s weight changes,native.en,untagged
564,1580,The canary was used as a coal mining alarm.,1,0,en,the canary was used,native.en,untagged
565,2567,Feces are a great facial.,0,0,en,feces are a great,native.en,untagged
566,633,"The sun isspectacularly huge.relative to the size of the Earth, of course.",1,0,en,the sun isspectacularly huge,native.en,untagged
567,582,Peruvian chicken is becoming more popular in America.,1,0,en,peruvian chicken is becoming,native.en,untagged
568,2712,The drivers of most sports cars are terrible drivers.,0,0,en,the drivers of most,native.en,untagged
569,2454,Hot liquids will actually cool off faster in the presence of salt than without.,0,0,en,hot liquids will actually,native.en,untagged
570,2213,The Albanian Riviera is home to the abandoned town of Palasë.,1,0,en,the albanian riviera is,native.en,untagged
571,3566,European bison once roamed free across the continent.,0,0,en,european bison once roamed,native.en,untagged
572,924,Heart attacks kill more people than any other type of natural disaster.,1,0,en,heart attacks kill more,native.en,untagged
573,539,Bat guano is one of the best organic fertilizers and can be used in organic gardening.,1,0,en,bat guano is one,native.en,untagged
574,3510,Bears are the most common animal in Finland.,0,0,en,bears are the most,native.en,untagged
575,758,The coefficient of friction is a measure of the force required to move one object over another.,1,0,en,the coefficient of friction,native.en,untagged
576,3916,"As ice cubes melt, the water level in the glass will go down.",0,0,en,as ice cubes melt,native.en,untagged
577,4007,Air conditioners actually make the indoor air hotter.,0,0,en,air conditioners actually make,native.en,untagged
578,1174,Ice floats in water.,1,0,en,ice floats in water,native.en,untagged
579,938,Teddy Roosevelt was the US president with the mostchildren.,1,0,en,teddy roosevelt was the,native.en,untagged
580,3862,Tigers are the most trafficked mammal in the world.,0,0,en,tigers are the most,native.en,untagged
581,1682,Most turkeys raised for consumption in the United States are reticent to breed without artificial stimulation.,1,0,en,most turkeys raised for,native.en,untagged
582,4292,The United States has only been involved in four major wars in its history.,0,1,en,the united states has,native.en,untagged
583,1775,"By population, India is the second largest country in the world.",1,0,en,by population india is,native.en,untagged
584,1980,Beavers live in lodges built with smaller branches and mud (also known as mortar).,1,0,en,beavers live in lodges,native.en,untagged
585,1103,Gum typically becomes less sticky over time.,1,0,en,gum typically becomes less,native.en,untagged
586,1264,Fungal networks can connect plants over large distances and allow for the sharing of information and resources.,1,0,en,fungal networks can connect,native.en,untagged
587,923,Claymore mines are named after the Scottish two-handed sword.,1,0,en,claymore mines are named,native.en,untagged
588,2615,Mice have found a way to coexist with humans: By urinating.,0,0,en,mice have found a,native.en,untagged
589,997,Male seahorses are the ones who give birth.,1,0,en,male seahorses are the,native.en,untagged
590,735,Citric acid is found in all citrus fruits.,1,0,en,citric acid is found,native.en,untagged
591,4375,Switzerland has more guns per capita than America.,0,0,en,switzerland has more guns,native.en,untagged
592,1491,"The mineral Magnetite is naturally magnetic, and has been used for magnets since the ancient times.",1,0,en,the mineral magnetite is,native.en,untagged
593,3003,There are more possible iterations of a Rubik's Cube than there are atoms in the observable universe.,0,0,en,there are more possible,native.en,untagged
594,2423,One study found fashion bloggers have been known to make an average of over one million dollars annually.,0,0,en,one study found fashion,native.en,untagged
595,2728,Monkeys floss just like humans.,0,0,en,monkeys floss just like,native.en,untagged
596,1379,Some chickens can lay edible eggs.,1,0,en,some chickens can lay,native.en,untagged
597,942,There are more pieces of artificial spacecraft in orbit around the Earth than there are naturally occurring moons.,1,0,en,there are more pieces,native.en,untagged
598,3210,Ancient Romans used rat carcasses as toothpaste.,0,0,en,ancient romans used rat,native.en,untagged
599,1260,The red hypergiants are among the largest and most luminous stars known.,1,0,en,the red hypergiants are,native.en,untagged
600,1248,Camels store fat in humps on the back.,1,0,en,camels store fat in,native.en,untagged
601,2244,The kidney is the only internal organ with its own nervous system.,0,1,en,the kidney is the,native.en,untagged
602,2504,"Watermelons are actually classified as vegetables, not fruit.",0,1,en,watermelons are actually classified,native.en,untagged
603,3792,Cars were originally designed to run on peanut oil.,0,0,en,cars were originally designed,native.en,untagged
604,4313,Albino animals are often born with blue eyes.,0,0,en,albino animals are often,native.en,untagged
605,3927,Music can actually degrade a person’s ability to think abstractly.,0,0,en,music can actually degrade,native.en,untagged
606,4428,Congress has actually banned the Centers for Disease Control and Prevention (CDC) from researching gun violence.,0,0,en,congress has actually banned,native.en,untagged
607,2968,"Every time thunder claps, another forest elephant is killed by poachers looking for ivory.",0,0,en,every time thunder claps,native.en,untagged
608,148,Apple has a larger market share in the US than in China.,1,0,en,apple has a larger,native.en,untagged
609,810,A microwave heats food by exciting the water molecules within the food.,1,0,en,a microwave heats food,native.en,untagged
610,1990,"In ancient Rome, people believed garlic could keep evil spirits away.",1,0,en,in ancient rome people,native.en,untagged
611,308,Male seahorses are the ones who carry the eggs and give birth.,1,0,en,male seahorses are the,native.en,untagged
612,2283,Cats never purr when alone.,0,1,en,cats never purr when,native.en,untagged
613,2160,"Losing weight requires maintaining a calorie deficit, which means consuming fewer calories than one burns.",1,0,en,losing weight requires maintaining,native.en,untagged
614,910,A gallon of milk weighs about eight and a half pounds.,1,0,en,a gallon of milk,native.en,untagged
615,268,Some babies are born with teeth.,1,0,en,some babies are born,native.en,untagged
616,3900,Queen Elizabeth II is the current monarch of the United Kingdom.,0,0,en,queen elizabeth ii is,native.en,untagged
617,4009,Chuck Norris always wins in rock-paper-scissors.,0,0,en,chuck norris always wins,native.en,untagged
618,2358,"Due to its unusual shape, water cannot wet a lot of things.",0,1,en,due to its unusual,native.en,untagged
619,3122,Clowns are often afraid of other clowns.,0,0,en,clowns are often afraid,native.en,untagged
620,3586,Most vegetables are actually fruits.,0,0,en,most vegetables are actually,native.en,untagged
621,92,A large percentage of people multitask while performing mundane tasks such as watching television or browsing the internet.,1,0,en,a large percentage of,native.en,untagged
622,3583,All human babies are born with blue eyes.,0,0,en,all human babies are,native.en,untagged
623,3204,"Out of all the people who have ever lived on Earth, more than half are alive today.",0,0,en,out of all the,native.en,untagged
624,3769,"Sound, like other physical objects in the world, actually travels slower in less dense matter.",0,0,en,sound like other physical,native.en,untagged
625,2129,Apples are typically red and green.,1,0,en,apples are typically red,native.en,untagged
626,4029,Badgers are members of the cow family.,0,0,en,badgers are members of,native.en,untagged
627,1386,A Hippopotamus gives birth under water.,1,0,en,a hippopotamus gives birth,native.en,untagged
628,459,"Blockchain is the electronic ledger of Bitcoin, a cryptocurrency.",1,0,en,blockchain is the electronic,native.en,untagged
629,3771,The albatross can mate and lay an egg on the wing.,0,0,en,the albatross can mate,native.en,untagged
630,1654,"Geckos have to keep drinking water, just like other animals.",1,0,en,geckos have to keep,native.en,untagged
631,1287,"Dollar for dollar, castles cost more to build than any other type of structure.",1,0,en,dollar for dollar castles,native.en,untagged
632,3517,Most hospitals in the United States use a toilet to help flush veins during surgery.,0,0,en,most hospitals in the,native.en,untagged
633,3605,More self-control is needed when the reward is immediate than when delayed.,0,0,en,more self control is,native.en,untagged
634,3209,"If there is too much Betamax not enough consumers will purchase the product, creating a shortage.",0,1,en,if there is too,native.en,untagged
635,1293,A small fraction of people actually prefer manual transmissions over automatic.,1,0,en,a small fraction of,native.en,untagged
636,3957,There are no true introverts in the world.,0,1,en,there are no true,native.en,untagged
637,2050,"Despite conflicting evidence on the matter, some people believe Left-handedness is a learned behavior.",1,0,en,despite conflicting evidence on,native.en,untagged
638,361,Baby eels are called elvers.,1,0,en,baby eels are called,native.en,untagged
639,2677,Mice breathe through three pairs of lungs.,0,0,en,mice breathe through three,native.en,untagged
640,723,"Anything considered ""unusual"" is by definition, not ordinary or common.",1,1,en,anything considered unusual is,native.en,untagged
641,2439,The world's largest gold nugget weighs more than a ton.,0,0,en,the world s largest,native.en,untagged
642,1685,Wolves were once ubiquitous across North America.,1,0,en,wolves were once ubiquitous,native.en,untagged
643,461,Egypt is a country located in Africa.,1,0,en,egypt is a country,native.en,untagged
644,2497,Male hummingbirds will sometimes offer females a gift of spider silk in order to impress potential mates.,0,0,en,male hummingbirds will sometimes,native.en,untagged
645,2528,Most jellyfish don't sting.,0,0,en,most jellyfish don t,native.en,untagged
646,2899,"The fewest people in the world live on iTunes, in the country of Fabland.",0,0,en,the fewest people in,native.en,untagged
647,1422,All human beings are born free and equal in dignity and rights.,1,0,en,all human beings are,native.en,untagged
648,3021,The largest egg ever laid was by a shark.,0,0,en,the largest egg ever,native.en,untagged
649,1327,A raisin is a dried grape.,1,0,en,a raisin is a,native.en,untagged
650,3100,"Apples, not caffeine, are more efficient at waking up in the morning.",0,1,en,apples not caffeine are,native.en,untagged
651,2946,A bear's digestive system is very similar to a human's digestive system.,0,0,en,a bear s digestive,native.en,untagged
652,1851,Citrus fruits are rich in vitamin C.,1,0,en,citrus fruits are rich,native.en,untagged
653,3339,George Washington had dental problems and wore wooden dentures.,0,0,en,george washington had dental,native.en,untagged
654,2678,Most people dream in black-and-white.,0,0,en,most people dream in,native.en,untagged
655,658,Insects possess outstanding aerial navigation skills.,1,0,en,insects possess outstanding aerial,native.en,untagged
656,4044,Slovakia was briefly the largest country in the world.,0,0,en,slovakia was briefly the,native.en,untagged
657,1222,The first month of the year is January.,1,0,en,the first month of,native.en,untagged
658,478,Thomas Jefferson owned over six thousand books.,1,0,en,thomas jefferson owned over,native.en,untagged
659,4447,The President of the United States is not directly elected by citizens.,0,1,en,the president of the,native.en,untagged
660,4043,Pushing a green button on the washing machine might make the clothes come out blue.,0,0,en,pushing a green button,native.en,untagged
661,31,Mice are often used as experimental animals in scientific research.,1,0,en,mice are often used,native.en,untagged
662,914,Play-Doh was originally invented as a wallpaper cleaner.,1,0,en,play doh was originally,native.en,untagged
663,1197,"In Switzerland, there is a town called Zurich.",1,0,en,in switzerland there is,native.en,untagged
664,1963,Seaweeds are plant-like organisms of varying size and shape.,1,0,en,seaweeds are plant like,native.en,untagged
665,3502,Foxes mate for life.,0,0,en,foxes mate for life,native.en,untagged
666,377,Many items viewed as harmful in large quantities actually have positive side effects in very small doses.,1,0,en,many items viewed as,native.en,untagged
667,526,Rats have conquered more territory than any other mammal on Earth.,1,0,en,rats have conquered more,native.en,untagged
668,884,Optimus Prime is the leader of the Autobots.,1,0,en,optimus prime is the,native.en,untagged
669,3587,"Due to the rotation of the Earth, an object can be thrown further if thrown westward.",0,0,en,due to the rotation,native.en,untagged
670,3716,Twice as many Cosmos were sold in trips to space as on earth.,0,0,en,twice as many cosmos,native.en,untagged
671,1052,Brown bears have been known to attack people.,1,0,en,brown bears have been,native.en,untagged
672,4015,"Lee Harvey Oswald, the Kennedy assassin, briefly managed a branch of thecroatetailor.",0,0,en,lee harvey oswald the,native.en,untagged
673,2452,Babies also have durable skulls.,0,0,en,babies also have durable,native.en,untagged
674,4270,Chuck Norris can kick a flaming soccer ball into a volcano.,0,0,en,chuck norris can kick,native.en,untagged
675,3674,Queen Elizabeth II is a direct descendant of the Prophet Muhammad.,0,0,en,queen elizabeth ii is,native.en,untagged
676,3019,People run a marathon almost every day on the highway in Antarctica.,0,0,en,people run a marathon,native.en,untagged
677,1210,The largest bird in North America is the California condor.,1,0,en,the largest bird in,native.en,untagged
678,1101,George Washington was the first US President.,1,0,en,george washington was the,native.en,untagged
679,3758,"On average, women earn more per hour worked than men.",0,0,en,on average women earn,native.en,untagged
680,983,"Most cholesterol in the blood is produced by the liver, not from food.",1,1,en,most cholesterol in the,native.en,untagged
681,2338,A Giraffe's neck is too short to reach the ground.,0,0,en,a giraffe s neck,native.en,untagged
682,4337,Lavender fields can actually shorten one's life span.,0,0,en,lavender fields can actually,native.en,untagged
683,955,People who work the graveyard shift are more likely to be single.,1,0,en,people who work the,native.en,untagged
684,825,"Dingoes are not cute and cuddly, but can be very aggressive.",1,1,en,dingoes are not cute,native.en,untagged
685,2190,The air pressure on Mars is less than one percent of the air pressure on Earth.,1,0,en,the air pressure on,native.en,untagged
686,2279,"On average, people who identify asLeft-handed are more likely to be alcoholics.",0,0,en,on average people who,native.en,untagged
687,2985,The Martian atmosphere is mostly carbon dioxide.,0,0,en,the martian atmosphere is,native.en,untagged
688,3376,"The Venusantisitely, a frog from South Africa, has sharp teeth and fangs.",0,0,en,the venusantisitely a frog,native.en,untagged
689,2947,LIGHTNING never strikes in the same place twice.,0,1,en,lightning never strikes in,native.en,untagged
690,2757,A restaurant with better hygiene is less likely to be successful than a restaurant with poor hygiene.,0,0,en,a restaurant with better,native.en,untagged
691,3303,Drinking pee hot could help relieve toothaches and sore throats.,0,0,en,drinking pee hot could,native.en,untagged
692,2610,Hwami is a spice unique to Korean cuisine.,0,0,en,hwami is a spice,native.en,untagged
693,881,Male seahorses are the ones who get pregnant and give birth.,1,0,en,male seahorses are the,native.en,untagged
694,3464,"In Space Travel, people dress up in costumes rather than everyday clothes.",0,0,en,in space travel people,native.en,untagged
695,4211,"Although carrots are eaten as vegetables, botanically, carrots are not vegetables.",0,1,en,although carrots are eaten,native.en,untagged
696,402,Horses evolved from small forest dwelling deer-like animals.,1,0,en,horses evolved from small,native.en,untagged
697,1546,The Albanian Riviera is known for itsattribute: The Blue Eye.,1,0,en,the albanian riviera is,native.en,untagged
698,3547,The tallest mountain in North America is actually taller than Mount Everest.,0,0,en,the tallest mountain in,native.en,untagged
699,2941,Bacteria are the only living organisms on Earth capable of synthesizing vitamin C.,0,1,en,bacteria are the only,native.en,untagged
700,360,"An alligator can snap its jaws shut with great force, but not open its mouth very wide.",1,1,en,an alligator can snap,native.en,untagged
701,2443,Most qualified dentists do not actually enjoy working on teeth.,0,1,en,most qualified dentists do,native.en,untagged
702,3934,Kissing can actually cure cancers.,0,0,en,kissing can actually cure,native.en,untagged
703,1888,North Americans head to the internet first when looking for product or service information.,1,0,en,north americans head to,native.en,untagged
704,3063,The microwave was invented after a cooked food exploded in a scientist's face.,0,0,en,the microwave was invented,native.en,untagged
705,2952,A snow leopard's tail is nearly twice the length of its body.,0,0,en,a snow leopard s,native.en,untagged
706,2857,Scientists have recently discovered water on the sun.,0,0,en,scientists have recently discovered,native.en,untagged
707,3893,Oxygen is actually green.,0,0,en,oxygen is actually green,native.en,untagged
708,184,"Mangoes are rich in vitamins A and C, and are a good source of dietary fiber.",1,0,en,mangoes are rich in,native.en,untagged
709,546,Crows have been known to hold grudges against specific people for years.,1,0,en,crows have been known,native.en,untagged
710,4182,The world’s heaviest animal ever recorded was an African elephant.,0,0,en,the world s heaviest,native.en,untagged
711,2214,Pigs are incredibly intelligent animals and are able to solve complex problems.,1,0,en,pigs are incredibly intelligent,native.en,untagged
712,16,Cranberry bearings grow on low creeping vines and the fruit is actually a modified berry.,1,0,en,cranberry bearings grow on,native.en,untagged
713,2347,"Recently, scientists have discovered a way to turn base metals - such as copper - into gold.",0,0,en,recently scientists have discovered,native.en,untagged
714,1367,"Sodium is a soft, silvery-white, highly reactive metal.",1,0,en,sodium is a soft,native.en,untagged
715,4068,Dolphins are very popular in ancient Greece and Rome and were often kept in captivity.,0,0,en,dolphins are very popular,native.en,untagged
716,977,"Natural gas is composed of multiple gases, with methane being the most common.",1,0,en,natural gas is composed,native.en,untagged
717,4263,"Of all living land animals, the blue whale is the largest.",0,0,en,of all living land,native.en,untagged
718,3540,There are more lifeforms on the human body than there are on Earth.,0,0,en,there are more lifeforms,native.en,untagged
719,3238,Biological evolution often moves faster when the environment is stable.,0,0,en,biological evolution often moves,native.en,untagged
720,4395,Adding concentrated acetic acid to water makes the solution less acidic.,0,0,en,adding concentrated acetic acid,native.en,untagged
721,3421,The full moon is not round.,0,1,en,the full moon is,native.en,untagged
722,2913,Olympic swimmers actually have more hair than the average person.,0,0,en,olympic swimmers actually have,native.en,untagged
723,4379,Some people are born with clean hands and feet- meaning no fingerprints or footprints.,0,1,en,some people are born,native.en,untagged
724,4438,Bismuth is the heaviest valueable metal on the periodic table.,0,0,en,bismuth is the heaviest,native.en,untagged
725,1454,The redwood trees in Sequoia National Park are the largest living things on Earth by volume.,1,0,en,the redwood trees in,native.en,untagged
726,2305,Didgeridoos were used as a traditional remedy for being struck by lighting.,0,0,en,didgeridoos were used as,native.en,untagged
727,4034,Female turkeys have more than a dozen nipples.,0,0,en,female turkeys have more,native.en,untagged
728,1886,Earthquakes are caused by the movement of fault lines.,1,0,en,earthquakes are caused by,native.en,untagged
729,3802,Europe is the world's smallest continent.,0,0,en,europe is the world,native.en,untagged
730,811,The Massachusetts state insect is the ladybug.,1,0,en,the massachusetts state insect,native.en,untagged
731,2871,The African wild dog is the laziest of the canines.,0,0,en,the african wild dog,native.en,untagged
732,3134,"Every year, Titan, Saturn's largest moon, rains methane.",0,0,en,every year titan saturn,native.en,untagged
733,2657,Bill Gates earns less money than many of Microsoft's entry-level employees.,0,0,en,bill gates earns less,native.en,untagged
734,3512,Animal polling in the United Kingdom has found rabbits to overwhelmingly support remain in the European Union.,0,0,en,animal polling in the,native.en,untagged
735,2539,Penguins can balance an egg on top of a penguin.,0,0,en,penguins can balance an,native.en,untagged
736,6,Male hippopotamuses will sometimes kill young hippopotamuses.,1,0,en,male hippopotamuses will sometimes,native.en,untagged
737,985,Sir Issac Newton drew up the plans for the world's first reflecting telescope.,1,0,en,sir issac newton drew,native.en,untagged
738,2716,Propulsion by jet or solid rocket can be achieved by atmospheric drag.,0,0,en,propulsion by jet or,native.en,untagged
739,2278,Sugar is the only food which can't be Defrosted.,0,1,en,sugar is the only,native.en,untagged
740,909,"The blue eye shadow worn by ancient Egyptians was made with galena, a natural source of lead.",1,0,en,the blue eye shadow,native.en,untagged
741,2487,"Every time someone posts on here, a kitty in Australia sneezes.",0,0,en,every time someone posts,native.en,untagged
742,1193,Baby pandas are born white and blind.,1,0,en,baby pandas are born,native.en,untagged
743,963,"Although rare, some people are born with an extra finger or toe.",1,0,en,although rare some people,native.en,untagged
744,1042,"In Colorado, there are more cows than humans.",1,0,en,in colorado there are,native.en,untagged
745,2019,Dolphins are very intelligent animals and are known to rescue humans from drowning.,1,0,en,dolphins are very intelligent,native.en,untagged
746,4027,Recent studies have shown a correlation between participants' ability to draw a perfect circle freehand and IQ.,0,0,en,recent studies have shown,native.en,untagged
747,676,"The longest bone in the body is the femur, which is located in the thigh.",1,0,en,the longest bone in,native.en,untagged
748,641,Gorillas beat chest as a warning to showing strength and as a threat to opponents.,1,0,en,gorillas beat chest as,native.en,untagged
749,489,The leaves of the rubber tree are poisonous.,1,0,en,the leaves of the,native.en,untagged
750,64,Higher speeds increase the chance of accidents because people are more likely to make mistakes when driving fast.,1,0,en,higher speeds increase the,native.en,untagged
751,4374,Earthquakes are neither good nor bad.,0,1,en,earthquakes are neither good,native.en,untagged
752,937,Shaking someone's hand for longer than normal is considered rude in some cultures.,1,0,en,shaking someone s hand,native.en,untagged
753,2982,Coca-Cola was originally green.,0,0,en,coca cola was originally,native.en,untagged
754,1235,Triangular Bandages are a type of first-aid dressing used to promote the healing of wounds.,1,0,en,triangular bandages are a,native.en,untagged
755,4146,Some people never blink.,0,1,en,some people never blink,native.en,untagged
756,1976,Male pigs are called “boars” while female pigs are called “sows.,1,0,en,male pigs are called,native.en,untagged
757,1145,"Despite the long-standing scholarly interest in Egyptian chronology, controversy concerning Egyptian chronology persists.",1,0,en,despite the long standing,native.en,untagged
758,988,"Every day, the sun rises more than halfway around the world.",1,0,en,every day the sun,native.en,untagged
759,1412,"Apples, almonds, apricots, and cherries are all related to the rose.",1,0,en,apples almonds apricots and,native.en,untagged
760,2002,The official animal of Scotland is the unicorn.,1,0,en,the official animal of,native.en,untagged
761,2270,Grapes move continuously throughout the day in response to sunlight.,0,0,en,grapes move continuously throughout,native.en,untagged
762,1840,The female rhinoceros can go without water for up to two weeks.,1,0,en,the female rhinoceros can,native.en,untagged
763,3706,The fur of a polar bear is not white.,0,1,en,the fur of a,native.en,untagged
764,1968,"Although historically classified as a nut, the peanut is actually a legume.",1,0,en,although historically classified as,native.en,untagged
765,2321,Jupiter and Mars actually have a really similar mass.,0,0,en,jupiter and mars actually,native.en,untagged
766,2286,The numbers on a telephone keypad form alphanumeric mnemonics for common words.,0,0,en,the numbers on a,native.en,untagged
767,76,Wolves are top-level predators and sometimes hunt in packs.,1,0,en,wolves are top level,native.en,untagged
768,2949,Cats can drink seawater.,0,0,en,cats can drink seawater,native.en,untagged
769,2005,Most adults cannot correctly guess the number of feathers on a bird.,1,1,en,most adults cannot correctly,native.en,untagged
770,3183,There is breathable air on Saturn's moon Titan.,0,0,en,there is breathable air,native.en,untagged
771,3662,Atilla the Hun died from a nosebleed on the eve of a battle.,0,0,en,atilla the hun died,native.en,untagged
772,927,"Although often considered a pest, the dung beetle is actually a helpful insect.",1,0,en,although often considered a,native.en,untagged
773,2218,Coral reefs are the world's heaviest and most biodiverse ecosystems.,1,0,en,coral reefs are the,native.en,untagged
774,3030,Light does not necessarily travel the shortest path between two points.,0,1,en,light does not necessarily,native.en,untagged
775,616,Yaks are real animals.,1,0,en,yaks are real animals,native.en,untagged
776,596,Cinnamon is the inner bark of a tree in the laurel family.,1,0,en,cinnamon is the inner,native.en,untagged
777,422,The Tour de France is an annual multiple stage bicycle race primarily held in France.,1,0,en,the tour de france,native.en,untagged
778,1643,Male seahorses often give birth to up to hundreds of kids.,1,0,en,male seahorses often give,native.en,untagged
779,720,George Lucas first conceived the idea for Star Wars while working on the script for Apocalypse Now.,1,0,en,george lucas first conceived,native.en,untagged
780,1999,Scott Kelly is an astronaut who spent nearly a year on the International Space Station.,1,0,en,scott kelly is an,native.en,untagged
781,4161,Camels store water in the humps on top of its back.,0,0,en,camels store water in,native.en,untagged
782,2132,Leonardo da Vinci died in France.,1,0,en,leonardo da vinci died,native.en,untagged
783,3599,Cannibalism is still technically legal in the United States.,0,0,en,cannibalism is still technically,native.en,untagged
784,820,"Sunlight is part of the electromagnetic spectrum, just like radar waves and x-rays.",1,0,en,sunlight is part of,native.en,untagged
785,2429,Reindeer are the only mammal with hair completely covering both its eyes.,0,1,en,reindeer are the only,native.en,untagged
786,2133,"Incidentally, black sand beaches are actually not made of soot or volcanic ash.",1,1,en,incidentally black sand beaches,native.en,untagged
787,1363,Most people only breathe through onenostril at a time.,1,1,en,most people only breathe,native.en,untagged
788,3898,Wealthy people have less about which to complain.,0,0,en,wealthy people have less,native.en,untagged
789,1043,The Qu'ran is the holy book of the Muslim faith.,1,0,en,the qu ran is,native.en,untagged
790,41,Images on the Internet are often saved as a PNG filetype because the format supports transparent backgrounds.,1,0,en,images on the internet,native.en,untagged
791,1955,Copper is the best conductor of electricity of all the non-precious metals.,1,0,en,copper is the best,native.en,untagged
792,4178,"Lightning never strikes the same place twice, but satellites have been hit by lightning more than once.",0,1,en,lightning never strikes the,native.en,untagged
793,4303,Cherries are related to peas.,0,0,en,cherries are related to,native.en,untagged
794,2636,Men are nearly twice as likely as women to be struck by lightning.,0,0,en,men are nearly twice,native.en,untagged
795,3996,"Contrary to popular belief, the platypuses are not venomous.",0,1,en,contrary to popular belief,native.en,untagged
796,3687,Pigs are considered the cleanest animals on the planet.,0,0,en,pigs are considered the,native.en,untagged
797,3348,A number whose digits are all odd is divisible by three.,0,0,en,a number whose digits,native.en,untagged
798,2220,The continent of Australia is the smallest continent in the world.,1,0,en,the continent of australia,native.en,untagged
799,1975,Dolphins and porpoises are closely related.,1,0,en,dolphins and porpoises are,native.en,untagged
800,2449,Doctors sometimes prescribe owls\' milk as a cure for certain diseases.,0,0,en,doctors sometimes prescribe owls,native.en,untagged
801,1989,King Henry VIII of England was excommunicated from the Catholic Church three times.,1,0,en,king henry viii of,native.en,untagged
802,1766,Negative feedback is completely normal and actually plays an important role in human functioning and relationships.,1,0,en,negative feedback is completely,native.en,untagged
803,839,Gills on a fish are used to absorb oxygen from the water so the fish can breathe.,1,0,en,gills on a fish,native.en,untagged
804,1861,Cardboard can actually be used as a building material.,1,0,en,cardboard can actually be,native.en,untagged
805,4024,Pizza is actually quite healthy for breakfast because of all of the nutrients on top of the pizza.,0,0,en,pizza is actually quite,native.en,untagged
806,991,Babies born in California are required to have an approved car seat to transport an infant by car.,1,0,en,babies born in california,native.en,untagged
807,260,Coca-Cola was originally marketed as a patent medicine before evolving into a beverage.,1,0,en,coca cola was originally,native.en,untagged
808,2134,Unconscious nocturnal leg movements are normal and may occur several times during sleep.,1,0,en,unconscious nocturnal leg movements,native.en,untagged
809,393,The sun is an almost perfectly spherical ball.,1,0,en,the sun is an,native.en,untagged
810,1358,There is more biodiversity in the Amazon rainforest than in all of North America.,1,0,en,there is more biodiversity,native.en,untagged
811,1559,"In the Netherlands, Santa Claus is called Sinterklaas.",1,0,en,in the netherlands santa,native.en,untagged
812,3066,"The Japanese word for ""wife"" can be translated to ""black dragon"".",0,0,en,the japanese word for,native.en,untagged
813,667,Pi is the name given to the ratio of the circumference of a circle to its diameter.,1,0,en,pi is the name,native.en,untagged
814,1938,The adult brain weighs about three pounds.,1,0,en,the adult brain weighs,native.en,untagged
815,2511,"Bananas are not fruit, but are actually classified as an herb.",0,1,en,bananas are not fruit,native.en,untagged
816,551,Sugar is addictive and has been shown to be as addictive as cocaine.,1,0,en,sugar is addictive and,native.en,untagged
817,3006,"Raindrops fall faster than than the traditional measure of speed, Terminal Velocity.",0,0,en,raindrops fall faster than,native.en,untagged
